287.44121531755275	745.3030407071202
303.3576771263505	777.2236109373043
304.74009302131566	715.113926778737
321.8270409534801	798.7236354633528
324.39868289325494	693.4864083204716
342.1643533002405	956.0082708788126
339.7086739943548	923.7073177231791
338.15925728945064	900.2677613009078
341.75994579550144	819.6534291664541
340.6587880115129	875.1599021120982
347.20361187586036	988.467576370639
342.7285748550452	851.9917372321638
345.09974052248174	672.1270479162794
355.0749410795478	1015.0371494319998
360.2067748670958	838.0469868880266
371.01493085971714	1043.4477511158384
383.10147744337377	1048.756695900944
366.88193488507903	651.9123423573742
380.993320610687	854.9648632489327
404.7815179387417	1043.7473360181718
392.2092599710388	932.3158379565899
392.14035060276143	897.3808764026194
388.74385909527007	633.5048466772594
406.90366071552717	967.2566463660505
402.7925904489773	874.0723869909202
381.95951348044326	269.47634607451903
379.52575988264573	237.67237563555284
377.9324917615651	213.2388537799468
379.35327764568467	187.040556042214
427.1297942192542	1036.3638205986783
387.5944204591276	303.7564598135865
379.7084741167146	160.05000938555872
410.67754016829537	616.7238398880557
382.2153134081397	135.10781110230482
392.3683779668794	332.538385544849
430.0718255954616	962.8831984593778
426.76702341270294	887.9743489835154
398.3321705668877	364.92879558948243
386.7553966962833	102.52192118911546
404.11178721895465	393.1445508141102
389.94777979393484	76.76593806921676
393.1379703207775	55.63247889987338
411.25956805572935	419.66647200322575
396.3851676886497	31.11895257164292
449.3784081902746	1026.721292830697
432.6949375812941	601.8404034715822
419.3846090244382	446.980892690785
407.8683918714109	7.957219232747775
452.19287181033206	950.3491348853318
450.04813891006165	901.7351891458698
426.0265324531765	474.05099834536065
435.9479153631168	500.3662331928974
471.5193868670436	1014.6390317263485
441.4293423851833	519.486912359738
454.6774531859706	586.1663127331378
431.1242595836983	5.571702192744624
473.0068202595976	931.5486330686836
470.86460549368036	912.1931539301156
449.6295572101948	541.8306706155535
457.6251320930491	559.5359235158071
493.540770772422	999.8459558038145
476.96892195007257	577.4951602750064
453.7954417469653	5.5073867823523415
496.323342453442	922.750913906933
515.4066814749926	981.5288206176391
499.23348189061176	568.2140744827828
476.4666239102323	5.443071371960059
519.3254034842228	930.186519493521
533.1163891222864	962.4488606229626
521.5697986939853	560.5594775814709
499.1378060734994	5.3787559615677765
542.2032465198116	938.7000357076092
543.9778723601931	554.5313695710704
521.8089882367664	5.314440551175494
565.0783765258643	939.365019548507
566.4856083358931	550.7622739091579
544.4801704000334	5.2501251407832115
587.8372615214844	941.2886350047843
589.0571281896679	548.4389461502775
567.1513525633004	5.185809730390929
610.5044571923718	941.1339591004524
611.7163508757959	548.1035492580668
589.8225347265674	5.121494319998874
634.0661339555115	941.7865953612495
634.4592899018971	549.6657227385858
612.4937168898344	5.057178909606591
653.0489682837637	959.3512105053369
661.7109518094219	933.7589481980358
675.4336545280107	987.8346542638244
657.2819587755922	553.0351060978953
635.1648990531014	4.992863499214309
684.1309849527689	928.0019216694537
697.9441810483763	1007.4899220587806
680.1923304816403	558.3924203238744
657.8360812163685	4.928548088822026
707.5462479526287	924.7796290313563
721.3448913171258	1023.9615770393206
703.1505400962445	564.8340604771275
680.5072633796354	4.864232678429744
726.4954394716783	953.818446320292
728.688010280505	910.0722735425837
